,sal_20_21,currentAge,height,weight,total_timeOnIce,total_assists,total_goals,total_pim,total_hits,total_penaltyMinutes,total_faceOffPct,total_shotPct,total_overTimeGoals,total_shortHandedGoals,total_shortHandedTimeOnIce,total_blocked,total_plusMinus,assist_height,name,birthStateProvince,birthCountry,alternateCaptain,captain,rookie,shootsCatches,rosterStatus
350,700000.0,25,75.0,205,191.73,2.0,5.0,25.0,45.0,25.0,50.0,29.4,0.0,0.0,0.11,6.0,2.0,150.0,Center,PE,CAN,False,False,True,R,Y
351,925000.0,21,70.0,180,1578.33,48.0,8.0,24.0,8.0,24.0,0.0,6.3,1.0,0.0,3.08,47.0,-10.0,3360.0,Defenseman,FL,USA,False,False,False,L,Y
352,825000.0,20,69.0,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Left Wing,0,SWE,False,False,True,L,Y
353,356006.0,25,71.0,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Left Wing,0,DEU,False,False,True,L,Y
354,6000000.0,36,75.0,228,10042.25,322.0,122.0,355.0,788.0,355.0,352.71,75.48999999999998,6.0,3.0,681.12,531.0,49.0,24150.0,Center,SK,CAN,False,True,False,R,Y
355,4000000.0,37,75.0,215,7719.29,144.0,113.0,481.0,1280.0,481.0,353.71,69.86000000000001,2.0,0.0,492.44999999999993,316.0,28.0,10800.0,Right Wing,MN,USA,False,False,False,R,Y
356,2500000.0,32,72.0,203,9775.89,214.0,60.0,290.0,463.0,290.0,0.0,39.870000000000005,3.0,0.0,374.65,630.0,-8.0,15408.0,Defenseman,NY,USA,False,False,False,R,Y
357,5825000.0,31,72.0,188,9783.41,152.0,159.0,181.0,500.0,181.0,345.12,111.10000000000001,4.0,8.0,961.19,382.0,-9.0,10944.0,Center,ON,CAN,False,False,False,L,Y
358,1250000.0,31,75.0,206,2968.53,39.0,31.0,85.0,293.0,85.0,317.23999999999995,39.870000000000005,0.0,3.0,437.49,144.0,-17.0,2925.0,Center,BC,CAN,False,False,False,L,Y
359,5250000.0,30,72.0,208,8658.65,144.0,128.0,148.0,325.0,148.0,179.32999999999998,72.02,2.0,9.0,887.4100000000001,306.0,32.0,10368.0,Right Wing,0,SWE,True,False,False,R,Y
360,1000000.0,30,75.0,219,3961.2200000000003,31.0,31.0,355.0,1137.0,355.0,166.66,46.300000000000004,0.0,1.0,142.9,158.0,-60.0,2325.0,Left Wing,QC,CAN,False,False,False,L,Y
361,4750000.0,29,73.0,207,11261.32,170.0,51.0,143.0,243.0,143.0,50.0,44.32,2.0,4.0,990.6800000000001,732.0,7.0,12410.0,Defenseman,ON,CAN,False,False,False,L,Y
362,4450000.0,29,75.0,224,7686.540000000001,76.0,21.0,348.0,906.0,348.0,0.0,22.07,0.0,1.0,943.7900000000001,424.0,42.0,5700.0,Defenseman,IL,USA,True,False,False,R,Y
363,271572.0,28,73.0,201,530.15,5.0,1.0,8.0,51.0,8.0,0.0,3.13,0.0,0.0,6.199999999999999,26.0,-6.0,365.0,Defenseman,MN,USA,False,False,False,R,Y
364,3800000.0,28,72.0,196,7443.929999999999,154.0,129.0,96.0,580.0,96.0,340.21000000000004,71.2,6.0,0.0,91.41,185.0,0.0,11088.0,Left Wing,0,SWE,False,False,False,R,Y
365,2775000.0,26,73.0,188,3306.67,70.0,37.0,44.0,140.0,44.0,98.59,30.7,0.0,1.0,38.919999999999995,105.0,18.0,5110.0,Left Wing,BC,CAN,False,False,False,L,Y
366,1100000.0,24,74.0,190,1872.1399999999999,14.0,2.0,30.0,76.0,30.0,0.0,3.4,0.0,0.0,129.61,117.0,-14.0,1036.0,Defenseman,0,SWE,False,False,False,L,Y
367,1350000.0,23,72.0,180,1148.63,20.0,8.0,8.0,7.0,8.0,57.5,21.5,0.0,0.0,1.38,23.0,3.0,1440.0,Right Wing,CO,USA,False,False,False,R,Y
368,5000000.0,37,71.0,195,10591.4,237.0,219.0,217.0,645.0,217.0,381.28999999999996,103.04,4.0,3.0,455.41,477.0,73.0,16827.0,Center,WI,USA,False,False,False,R,Y
369,1500000.0,35,72.0,195,8853.15,122.0,30.0,90.0,306.0,90.0,0.0,24.07,2.0,3.0,812.79,705.0,-3.0,8784.0,Defenseman,0,SVK,False,False,False,L,Y
370,3250000.0,34,70.0,175,7929.41,122.0,82.0,189.0,667.0,189.0,286.28,57.35,0.0,14.0,910.5899999999999,214.0,52.0,8540.0,Center,ON,CAN,False,False,False,L,Y
371,9000000.0,32,74.0,210,10500.390000000001,277.0,218.0,421.0,932.0,421.0,360.61999999999995,96.49,7.0,7.0,581.7200000000001,402.0,50.0,20498.0,Left Wing,BC,CAN,False,True,False,L,Y
372,448266.0,30,70.0,185,9047.17,149.0,43.0,192.0,511.0,192.0,50.0,38.85,0.0,1.0,751.77,665.0,-11.0,10430.0,Defenseman,0,FIN,False,False,False,R,Y
373,9000000.0,29,73.0,200,10585.24,291.0,223.0,161.0,489.0,161.0,368.75,75.03,8.0,1.0,257.22,225.0,29.0,21243.0,Center,ON,CAN,False,False,False,R,Y
374,750000.0,29,73.0,196,6942.46,62.0,21.0,126.0,429.0,126.0,50.0,77.37,1.0,0.0,686.3,466.0,-13.0,4526.0,Defenseman,AB,CAN,False,False,False,R,Y
375,6000000.0,28,75.0,190,9840.86,233.0,58.0,156.0,255.0,156.0,100.0,43.01,4.0,0.0,191.17999999999998,520.0,35.0,17475.0,Defenseman,0,SWE,False,False,False,R,Y
376,2500000.0,27,75.0,220,5434.2699999999995,68.0,60.0,215.0,437.0,215.0,249.24,54.220000000000006,0.0,3.0,599.23,260.0,15.0,5100.0,Center,0,CZE,False,False,False,L,Y
377,4800000.0,27,75.0,215,7028.2300000000005,73.0,27.0,91.0,421.0,91.0,0.0,22.6,2.0,2.0,828.5999999999999,539.0,43.0,5475.0,Defenseman,0,FIN,False,False,False,L,Y
378,2000000.0,24,75.0,220,1699.7199999999998,27.0,28.0,40.0,160.0,40.0,104.1,24.89,2.0,2.0,35.59,64.0,-8.0,2025.0,Left Wing,0,FIN,False,False,False,L,Y
379,2200000.0,24,75.0,200,1072.3,12.0,21.0,13.0,87.0,13.0,50.0,19.549999999999997,0.0,0.0,0.6499999999999999,30.0,1.0,900.0,Right Wing,0,RUS,False,False,False,L,Y
380,4000000.0,36,72.0,210,9501.49,147.0,118.0,248.0,1394.0,248.0,248.05,61.49,5.0,3.0,692.3699999999999,164.0,-6.0,10584.0,Right Wing,NY,USA,True,False,False,R,Y
381,8000000.0,33,75.0,225,11601.759999999998,314.0,160.0,144.0,509.0,144.0,376.38,95.75999999999999,7.0,4.0,1078.2099999999998,400.0,63.0,23550.0,Center,0,SVN,False,True,False,L,Y
382,1200000.0,26,74.0,188,4443.3099999999995,72.0,84.0,117.0,140.0,117.0,211.8,63.78,4.0,1.0,85.68,107.0,-76.0,5328.0,Center,ON,CAN,False,False,False,L,Y
383,2250000.0,24,74.0,201,3663.76,62.0,41.0,134.0,271.0,134.0,166.16,37.269999999999996,1.0,2.0,128.19,63.0,-12.0,4588.0,Center,0,SWE,False,False,False,L,Y
384,525000.0,25,73.0,213,1400.49,17.0,19.0,240.0,305.0,240.0,71.72999999999999,41.58,0.0,1.0,40.400000000000006,84.0,-6.0,1241.0,Left Wing,CO,USA,False,False,False,L,Y
385,4250000.0,28,69.0,180,5545.629999999999,97.0,117.0,151.0,128.0,151.0,127.98,59.34,2.0,10.0,301.81,184.0,36.0,6693.0,Right Wing,0,SWE,False,False,False,R,Y
386,900000.0,24,73.0,185,1316.53,14.0,18.0,55.0,287.0,55.0,66.66,22.71,0.0,0.0,2.39,28.0,-3.0,1022.0,Left Wing,AB,CAN,False,False,False,L,Y
387,700000.0,26,73.0,200,1695.75,18.0,6.0,18.0,170.0,18.0,0.0,9.48,0.0,0.0,136.03,147.0,15.0,1314.0,Defenseman,MI,USA,False,False,False,R,Y
388,700000.0,23,72.0,201,389.88,5.0,5.0,14.0,67.0,14.0,0.0,19.23,0.0,0.0,0.11,7.0,-2.0,360.0,Right Wing,0,SWE,False,False,False,L,Y
389,633570.0,24,74.0,196,552.92,7.0,9.0,11.0,33.0,11.0,25.0,21.78,0.0,0.0,0.0,24.0,-7.0,518.0,Right Wing,ON,CAN,False,False,False,R,Y
390,800000.0,26,70.0,185,768.64,10.0,8.0,8.0,75.0,8.0,28.57,17.69,0.0,0.0,54.75,24.0,-3.0,700.0,Center,CA,USA,False,False,False,L,Y
391,2450000.0,27,72.0,188,3837.04,60.0,41.0,48.0,189.0,48.0,123.63999999999999,29.12,2.0,0.0,160.67000000000002,134.0,-6.0,4320.0,Left Wing,NY,USA,False,False,False,L,Y
392,2000000.0,26,71.0,196,1919.84,26.0,8.0,34.0,124.0,34.0,0.0,9.35,0.0,0.0,88.49,124.0,-20.0,1846.0,Defenseman,ON,CAN,False,False,False,R,Y
393,700000.0,41,74.0,215,10016.71,169.0,158.0,126.0,532.0,126.0,356.02000000000004,78.15,3.0,3.0,417.78,216.0,-45.0,12506.0,Center,SK,CAN,False,False,False,L,Y
394,10000000.0,36,77.0,230,13189.330000000002,319.0,135.0,306.0,704.0,306.0,146.56,46.87,9.0,2.0,938.83,791.0,6.0,24563.0,Defenseman,ON,CAN,True,False,False,R,Y
395,6000000.0,29,74.0,210,8861.12,136.0,162.0,683.0,1039.0,683.0,323.26,66.33,1.0,11.0,560.0899999999999,186.0,-64.0,10064.0,Left Wing,BC,CAN,False,False,False,L,Y
396,1500000.0,29,71.0,175,2480.19,29.0,30.0,58.0,185.0,58.0,178.71,49.7,0.0,2.0,219.37,68.0,-8.0,2059.0,Left Wing,0,SWE,False,False,False,L,Y
397,380142.0,28,76.0,200,250.8,3.0,2.0,98.0,108.0,98.0,0.0,28.57,0.0,0.0,0.05,9.0,1.0,228.0,Right Wing,ON,CAN,False,False,False,R,Y
398,2150000.0,25,72.0,192,1602.5100000000002,28.0,29.0,20.0,83.0,20.0,153.49,42.72,1.0,0.0,0.37,37.0,-8.0,2016.0,Center,MA,USA,False,False,False,L,Y
399,3200000.0,25,71.0,185,4131.13,99.0,50.0,128.0,162.0,128.0,137.04,39.56,4.0,0.0,14.69,77.0,-31.0,7029.0,Right Wing,NY,USA,False,False,False,R,Y
400,4000000.0,24,72.0,210,4161.23,81.0,76.0,158.0,423.0,158.0,132.63,36.63,2.0,0.0,120.02000000000001,131.0,-10.0,5832.0,Right Wing,0,CHE,False,False,False,L,Y
401,265106.0,25,75.0,222,1028.22,12.0,1.0,33.0,128.0,33.0,0.0,1.54,0.0,0.0,46.47,94.0,-16.0,900.0,Defenseman,0,SVK,False,False,False,R,Y
402,735000.0,24,71.0,180,626.5,11.0,6.0,10.0,37.0,10.0,14.28,14.719999999999999,0.0,0.0,8.05,31.0,-9.0,781.0,Left Wing,0,LVA,False,False,False,L,Y
403,925000.0,22,71.0,185,969.08,9.0,2.0,30.0,120.0,30.0,0.0,3.2,0.0,0.0,46.1,58.0,-15.0,639.0,Defenseman,ON,CAN,False,False,False,L,Y
404,2450000.0,28,71.0,200,1447.9,15.0,3.0,22.0,158.0,22.0,0.0,7.4399999999999995,0.0,0.0,115.30000000000001,94.0,-6.0,1065.0,Defenseman,0,CZE,False,False,False,L,Y
405,637952.0,22,71.0,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Left Wing,NJ,USA,False,False,True,L,Y
406,71770.0,27,70.0,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Left Wing,0,RUS,False,False,False,L,Y
407,120680.0,33,64.0,176,3672.53,43.0,33.0,106.0,230.0,106.0,183.32999999999998,22.91,0.0,2.0,223.10999999999999,56.0,-43.0,2752.0,Center,MI,USA,False,False,False,L,Y
408,700000.0,31,72.0,195,8104.57,94.0,32.0,166.0,1018.0,166.0,0.0,32.739999999999995,1.0,1.0,656.66,627.0,-32.0,6768.0,Defenseman,ON,CAN,False,False,False,L,Y
409,1600000.0,28,74.0,206,2561.51,28.0,6.0,65.0,210.0,65.0,0.0,19.79,0.0,0.0,146.56,223.0,-4.0,2072.0,Defenseman,ON,CAN,False,False,False,L,Y
410,271572.0,27,74.0,208,588.61,3.0,4.0,26.0,119.0,26.0,50.0,27.299999999999997,0.0,0.0,2.6999999999999997,19.0,-13.0,222.0,Center,IL,USA,False,False,False,L,Y
411,5400000.0,26,76.0,213,11954.369999999999,198.0,60.0,168.0,534.0,168.0,0.0,38.419999999999995,8.0,1.0,1038.06,805.0,-7.0,15048.0,Defenseman,TX,USA,False,False,False,R,Y
412,4600000.0,26,70.0,192,6335.990000000001,170.0,81.0,300.0,196.0,300.0,224.98999999999998,49.16,2.0,0.0,34.4,126.0,4.0,11900.0,Center,MB,CAN,False,False,False,L,Y
413,229292.0,25,76.0,201,93.31,1.0,0.0,0.0,8.0,0.0,37.03,0.0,0.0,0.0,0.0,3.0,1.0,76.0,Center,MO,USA,False,False,True,L,Y
414,1300000.0,24,73.0,187,2197.4700000000003,41.0,26.0,18.0,110.0,18.0,153.64,35.620000000000005,0.0,0.0,0.22999999999999998,52.0,6.0,2993.0,Center,OH,USA,False,False,False,R,Y
415,663740.0,24,77.0,203,266.89,3.0,0.0,8.0,20.0,8.0,0.0,0.0,0.0,0.0,6.7,12.0,-4.0,231.0,Defenseman,0,SWE,False,False,False,L,Y
416,1300000.0,28,74.0,186,1137.54,13.0,1.0,20.0,49.0,20.0,0.0,2.0,0.0,0.0,5.039999999999999,69.0,8.0,962.0,Defenseman,0,CHE,False,False,False,L,Y
417,1650000.0,25,73.0,213,1309.34,13.0,5.0,18.0,79.0,18.0,0.0,6.2,0.0,0.0,102.13,92.0,1.0,949.0,Defenseman,0,RUS,False,False,False,L,Y
418,171072.0,24,73.0,212,37.82,0.0,0.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Right Wing,OH,USA,False,False,True,R,Y
419,6788775.0,23,77.0,210,5391.219999999999,109.0,138.0,114.0,321.0,114.0,99.27,60.55,1.0,0.0,2.52,155.0,-1.0,8393.0,Left Wing,0,FIN,False,False,False,R,Y
420,372403.0,23,75.0,197,304.5,2.0,1.0,4.0,25.0,4.0,0.0,4.3,0.0,0.0,5.21,21.0,1.0,150.0,Defenseman,FL,USA,False,False,True,R,Y
421,917855.0,21,73.0,186,483.88,7.0,7.0,10.0,22.0,10.0,36.5,28.87,1.0,0.0,1.19,8.0,6.0,511.0,Center,0,FRA,False,False,False,L,Y
422,616421.0,22,72.0,193,687.03,10.0,10.0,8.0,52.0,8.0,30.76,10.3,1.0,0.0,0.05,17.0,-10.0,720.0,Center,0,SWE,False,False,False,R,Y
423,975000.0,26,74.0,200,712.0300000000001,5.0,7.0,12.0,103.0,12.0,36.36,10.1,0.0,0.0,0.0,16.0,7.0,370.0,Left Wing,NJ,USA,False,False,False,L,Y
424,386757.0,27,72.0,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defenseman,0,FIN,False,False,False,L,Y
425,4100000.0,33,73.0,195,8385.05,138.0,111.0,145.0,200.0,145.0,353.28999999999996,92.03999999999999,1.0,2.0,1085.46,555.0,77.0,10074.0,Center,CT,USA,False,False,False,L,Y
426,2818966.0,32,73.0,225,8430.85,103.0,24.0,440.0,668.0,440.0,0.0,31.0,0.0,0.0,946.9899999999999,899.0,86.0,7519.0,Defenseman,MI,USA,False,False,False,L,Y
427,9000000.0,31,69.0,167,11458.1,160.0,70.0,102.0,444.0,102.0,100.0,56.56999999999999,2.0,0.0,1093.73,902.0,54.0,11040.0,Defenseman,AB,CAN,False,True,False,R,Y
428,4000000.0,30,73.0,203,7793.4,173.0,96.0,82.0,263.0,82.0,291.52,86.95,3.0,0.0,58.13999999999999,146.0,-17.0,12629.0,Center,0,SWE,False,False,False,L,Y
429,3000000.0,29,75.0,223,6942.7699999999995,88.0,64.0,441.0,1446.0,441.0,267.96000000000004,77.35,0.0,4.0,538.3000000000001,315.0,-10.0,6600.0,Left Wing,NY,USA,False,False,False,L,Y
430,4000000.0,28,74.0,195,6218.549999999999,109.0,70.0,82.0,245.0,82.0,298.42,57.89,2.0,0.0,85.08999999999999,152.0,-27.0,8066.0,Center,0,SWE,False,False,False,L,Y
431,3500000.0,28,73.0,194,11071.42,107.0,28.0,154.0,254.0,154.0,0.0,34.24,0.0,1.0,1072.44,830.0,44.0,7811.0,Defenseman,0,SWE,False,False,False,L,Y
432,700000.0,32,69.0,177,2792.2,40.0,18.0,24.0,64.0,24.0,0.0,30.060000000000002,0.0,0.0,17.36,125.0,-25.0,2760.0,Defenseman,BC,CAN,False,False,False,L,Y
433,1900000.0,26,72.0,192,3991.2300000000005,58.0,51.0,287.0,401.0,287.0,190.73,35.89,1.0,0.0,138.66,166.0,17.0,4176.0,Right Wing,SC,USA,False,False,False,R,Y
434,3500000.0,24,70.0,198,4301.01,87.0,71.0,122.0,147.0,122.0,59.72,51.61000000000001,1.0,0.0,9.29,82.0,-4.0,6090.0,Left Wing,0,CHE,False,False,False,L,Y
435,1600000.0,24,78.0,241,2120.4300000000003,33.0,20.0,83.0,157.0,83.0,93.82,19.61,0.0,0.0,60.86,87.0,-10.0,2574.0,Left Wing,NY,USA,False,False,False,L,Y
436,585298.0,26,75.0,207,96.56,2.0,0.0,0.0,9.0,0.0,82.47,0.0,0.0,0.0,3.8499999999999996,7.0,2.0,150.0,Center,0,DEU,False,False,True,L,Y
437,750000.0,36,73.0,205,5776.849999999999,55.0,32.0,194.0,817.0,194.0,374.06,49.19,2.0,5.0,871.71,279.0,3.0,4015.0,Center,AK,USA,False,False,False,L,Y
438,6500000.0,34,77.0,225,11069.16,358.0,171.0,381.0,747.0,381.0,295.69,73.51,4.0,11.0,667.3299999999999,399.0,58.0,27566.0,Right Wing,MN,USA,False,True,False,R,Y
439,5500000.0,35,72.0,193,8720.029999999999,213.0,115.0,196.0,300.0,196.0,388.2199999999999,88.82000000000001,2.0,1.0,520.1600000000001,236.0,42.0,15336.0,Center,QC,CAN,False,False,False,L,Y
440,750000.0,34,73.0,202,6577.619999999999,68.0,58.0,120.0,925.0,120.0,299.33,45.17,0.0,5.0,678.8000000000001,192.0,-31.0,4964.0,Center,UT,USA,False,False,False,R,Y
441,4000000.0,33,70.0,188,6854.289999999999,157.0,97.0,232.0,647.0,232.0,375.26000000000005,83.34,2.0,0.0,10.940000000000001,156.0,-8.0,10990.0,Left Wing,QC,CAN,False,False,False,L,Y
442,1600000.0,33,74.0,199,8762.470000000001,87.0,22.0,203.0,623.0,203.0,100.0,28.06,0.0,0.0,1055.63,824.0,15.0,6438.0,Defenseman,BC,CAN,False,False,False,L,Y
443,1600000.0,33,74.0,199,8762.470000000001,87.0,22.0,203.0,623.0,203.0,100.0,28.06,0.0,0.0,1055.63,824.0,15.0,6438.0,Defenseman,BC,CAN,False,False,False,L,Y
444,1000000.0,29,76.0,219,5461.18,47.0,6.0,176.0,471.0,176.0,100.0,13.09,0.0,0.0,613.61,491.0,7.0,3572.0,Defenseman,MN,USA,False,False,False,L,Y
445,2500000.0,28,77.0,210,5998.0599999999995,66.0,57.0,215.0,1144.0,215.0,311.57,61.23,0.0,3.0,765.12,235.0,4.0,5082.0,Center,MO,USA,False,False,False,L,Y
446,5500000.0,28,75.0,207,10076.05,264.0,179.0,225.0,410.0,225.0,317.06,111.36999999999998,9.0,2.0,300.73999999999995,304.0,83.0,19800.0,Center,ON,CAN,True,False,False,R,Y
447,2300000.0,27,73.0,206,4498.539999999999,64.0,46.0,54.0,403.0,54.0,322.34000000000003,55.739999999999995,0.0,4.0,551.5999999999999,158.0,52.0,4672.0,Center,MI,USA,False,False,False,L,Y
448,4750000.0,25,72.0,172,6061.26,142.0,115.0,130.0,174.0,130.0,105.55,59.370000000000005,0.0,1.0,5.38,124.0,34.0,10224.0,Left Wing,0,DNK,False,False,False,L,Y
449,8000000.0,24,73.0,182,4604.37,96.0,105.0,72.0,46.0,72.0,155.48,55.35999999999999,4.0,2.0,130.06,72.0,-2.0,7008.0,Left Wing,MI,USA,False,False,False,L,Y
450,700000.0,24,73.0,182,308.01,5.0,2.0,5.0,8.0,5.0,0.0,6.9,0.0,0.0,0.0,10.0,-2.0,365.0,Center,OH,USA,False,False,False,L,Y
451,700000.0,24,73.0,176,706.87,8.0,2.0,14.0,26.0,14.0,0.0,55.26,0.0,0.0,0.45,52.0,-2.0,584.0,Defenseman,0,FIN,False,False,False,L,Y
452,3150000.0,25,72.0,186,3830.99,72.0,13.0,79.0,352.0,79.0,0.0,9.8,0.0,0.0,338.51,217.0,-7.0,5184.0,Defenseman,NE,USA,False,False,False,R,Y
453,4000000.0,35,71.0,185,12775.9,205.0,40.0,180.0,715.0,180.0,100.0,33.86,1.0,1.0,1265.19,1055.0,-9.0,14555.0,Defenseman,MN,USA,False,False,False,L,Y
454,4000000.0,34,75.0,197,10013.990000000002,95.0,16.0,206.0,214.0,206.0,0.0,26.699999999999996,0.0,1.0,1312.31,967.0,64.0,7125.0,Defenseman,0,SWE,True,False,False,L,Y
455,1000000.0,33,73.0,202,8738.02,180.0,123.0,223.0,738.0,223.0,349.37,77.14,3.0,0.0,55.010000000000005,143.0,14.0,13140.0,Center,QC,CAN,False,False,False,L,Y
456,3150000.0,33,73.0,195,9074.34,115.0,34.0,300.0,571.0,300.0,0.0,37.89,0.0,1.0,849.91,547.0,23.0,8395.0,Defenseman,QC,CAN,False,False,False,R,Y
457,1400000.0,28,71.0,204,5741.0599999999995,59.0,38.0,190.0,571.0,190.0,344.73,57.010000000000005,0.0,2.0,555.63,216.0,-41.0,4189.0,Left Wing,0,SWE,False,False,False,L,Y
458,750000.0,26,75.0,223,1560.47,15.0,11.0,162.0,346.0,162.0,95.17999999999999,26.529999999999998,0.0,1.0,59.67,75.0,-15.0,1125.0,Center,IL,USA,False,False,False,R,Y
459,1600000.0,29,72.0,182,3946.96,40.0,14.0,34.0,183.0,34.0,0.0,17.14,0.0,0.0,171.82999999999998,356.0,-27.0,2880.0,Defenseman,MI,USA,False,False,False,L,Y
460,3000000.0,25,72.0,177,4030.99,105.0,45.0,52.0,50.0,52.0,150.51,49.78,1.0,0.0,117.26000000000002,112.0,2.0,7560.0,Center,WI,USA,False,False,False,R,Y
461,3450000.0,25,72.0,195,3955.4100000000003,65.0,50.0,58.0,219.0,58.0,208.59000000000003,48.38,1.0,0.0,187.32,147.0,-8.0,4680.0,Center,IL,USA,False,False,False,L,Y
462,289632.0,25,72.0,193,678.88,12.0,3.0,34.0,124.0,34.0,25.0,5.66,0.0,0.0,0.35,20.0,-5.0,864.0,Left Wing,BC,CAN,False,False,False,L,Y
463,874125.0,24,74.0,214,2736.58,28.0,35.0,57.0,382.0,57.0,73.08,56.42,2.0,0.0,3.29,64.0,-28.0,2072.0,Right Wing,IL,USA,False,False,False,R,Y
464,1350000.0,24,76.0,220,2920.46,31.0,32.0,155.0,678.0,155.0,169.7,35.84,0.0,4.0,307.48,108.0,-21.0,2356.0,Left Wing,ON,CAN,False,False,False,L,Y
465,800000.0,25,70.0,165,1563.3200000000002,22.0,35.0,32.0,59.0,32.0,91.91,24.92,0.0,0.0,0.28,37.0,2.0,1540.0,Right Wing,MA,USA,False,False,False,R,Y
466,5500000.0,22,70.0,170,4156.63,104.0,54.0,76.0,43.0,76.0,118.85,27.05,2.0,0.0,23.64,62.0,-37.0,7280.0,Right Wing,MO,USA,False,False,False,L,Y
467,3300000.0,23,74.0,210,4632.030000000001,52.0,28.0,129.0,332.0,129.0,0.0,24.43,0.0,0.0,183.81,343.0,-20.0,3848.0,Defenseman,FL,USA,False,False,False,L,Y
468,1000000.0,27,74.0,201,1286.65,8.0,0.0,31.0,301.0,31.0,0.0,0.0,0.0,0.0,16.84,114.0,-5.0,592.0,Defenseman,0,RUS,False,False,False,R,Y
469,7000000.0,32,74.0,215,9583.26,189.0,212.0,249.0,667.0,249.0,310.11,79.59,10.0,7.0,503.75,225.0,40.0,13986.0,Left Wing,CT,USA,False,False,False,L,Y
470,4000000.0,33,73.0,209,9634.5,121.0,52.0,153.0,713.0,153.0,0.0,51.300000000000004,3.0,1.0,855.6200000000001,999.0,22.0,8833.0,Defenseman,MI,USA,False,False,False,L,Y
471,5000000.0,31,75.0,210,13463.650000000001,249.0,80.0,168.0,337.0,168.0,0.0,41.83,2.0,0.0,1451.8700000000001,1011.0,52.0,18675.0,Defenseman,ON,CAN,False,False,False,R,Y
472,2500000.0,30,76.0,216,8126.869999999999,65.0,17.0,348.0,1142.0,348.0,100.0,22.3,0.0,1.0,884.1500000000001,665.0,62.0,4940.0,Defenseman,SK,CAN,False,False,False,L,Y
473,8000000.0,29,75.0,202,8453.900000000001,236.0,149.0,145.0,338.0,145.0,355.01,103.55,5.0,4.0,490.32000000000005,328.0,75.0,17700.0,Right Wing,MB,CAN,False,True,False,R,Y
474,5900000.0,28,72.0,191,6780.860000000001,130.0,100.0,62.0,232.0,62.0,285.74,73.39000000000001,1.0,7.0,685.98,217.0,65.0,9360.0,Center,0,SWE,False,False,False,L,Y
475,5000000.0,30,69.0,180,5811.64,139.0,112.0,175.0,466.0,175.0,249.98000000000002,85.97,5.0,0.0,6.42,86.0,14.0,9591.0,Center,QC,CAN,False,False,False,R,Y
476,1625000.0,27,72.0,199,2607.21,33.0,22.0,26.0,121.0,26.0,252.13,45.660000000000004,1.0,3.0,278.7,102.0,21.0,2376.0,Center,SK,CAN,False,False,False,L,Y
477,504322.0,28,73.0,195,4543.96,63.0,46.0,76.0,69.0,76.0,157.52,40.57,2.0,4.0,366.05999999999995,143.0,-10.0,4599.0,Center,0,SWE,False,False,False,L,Y
478,5200000.0,25,74.0,195,5359.9,93.0,36.0,89.0,96.0,89.0,100.0,30.050000000000004,4.0,1.0,100.09,282.0,14.0,6882.0,Defenseman,BC,CAN,False,False,False,L,Y
479,1000000.0,26,74.0,218,1933.6499999999999,18.0,21.0,108.0,715.0,108.0,114.28,28.43,0.0,0.0,5.800000000000001,44.0,-8.0,1332.0,Left Wing,QC,CAN,False,False,False,L,Y
480,1250000.0,28,74.0,205,2540.18,24.0,24.0,56.0,235.0,56.0,270.48,28.370000000000005,0.0,3.0,314.15999999999997,90.0,-9.0,1776.0,Left Wing,0,CZE,False,False,False,L,Y
481,4750000.0,25,76.0,220,3105.0600000000004,63.0,43.0,43.0,254.0,43.0,109.38,28.08,1.0,0.0,7.800000000000001,109.0,3.0,4788.0,Right Wing,NY,USA,False,False,False,R,Y
482,700000.0,24,74.0,217,12.06,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Wing,MB,CAN,False,False,True,R,Y
483,750000.0,24,76.0,205,371.89,5.0,5.0,10.0,48.0,10.0,162.02,11.9,0.0,0.0,15.45,8.0,2.0,380.0,Center,QC,CAN,False,False,False,R,Y
484,874125.0,22,74.0,198,2087.12,35.0,26.0,57.0,120.0,57.0,101.82,21.54,1.0,0.0,3.5700000000000003,45.0,-7.0,2590.0,Center,MB,CAN,False,False,False,R,Y
485,874125.0,22,74.0,198,2087.12,35.0,26.0,57.0,120.0,57.0,101.82,21.54,1.0,0.0,3.5700000000000003,45.0,-7.0,2590.0,Center,MB,CAN,False,False,False,R,Y
486,700000.0,24,74.0,211,245.43,1.0,0.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,15.59,17.0,6.0,74.0,Defenseman,MB,CAN,False,False,True,R,Y
